chr	start	end	Element name	Gene	class	Cell type	Fraction change in gene expr	Adjusted p-value	Significant	RNA readout method	Perturbation method	nKO	nCtrl	semKO	semCtrl	Power to detect 25% effects	Gene TSS	Normalized HiC Contacts	DHS (RPM)	H3K27ac (RPM)	Activity	ABC Score	Reference
chr3	128524565	128525145	genic|chr3:128524565-128525145	SEC61A1	genic	K562	0.0119835	0.95557969792	0	FlowFISH Screen	KRAB-dCas9	17	832	0.0396511567635	0.00738378989242	0.996013875313	127771211	0.436815159167193	0.942378	1.023612	0.982154	0.000155117325455	This study
chr3	128560985	128561525	intergenic|chr3:128560985-128561525	SEC61A1	intergenic	K562	0.07141288	0.655273450941	0	FlowFISH Screen	KRAB-dCas9	42	832	0.0822483581536	0.00738378989242	0.961988212436	127771211	3.56368780561369	1.288563	0.102361	0.363177	0.00046795167316	This study
chr3	128564565	128565085	intergenic|chr3:128564565-128565085	SEC61A1	intergenic	K562	0.00484888	0.95557969792	0	FlowFISH Screen	KRAB-dCas9	92	832	0.0204014028028	0.00738378989242	1	127771211	3.56368780561369	2.44842	1.535417	1.963277	0.002529672190218	This study
chr3	128583705	128584685	genic|chr3:128583705-128584685	SEC61A1	genic	K562	0.01497764	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	59	832	0.0298907375809	0.00738378989242	0.999999985114	127771211	0.436815159167193	6.245796	1.228334	2.769819	0.000437453714258	This study
chr3	128594325	128594845	intergenic|chr3:128594325-128594845	SEC61A1	intergenic	K562	-0.01865766	0.926544465449	0	FlowFISH Screen	KRAB-dCas9	51	832	0.0298104416526	0.00738378989242	0.999999964498	127771211	2.61598121720798	0.991244	0.307083	0.551717	0.000521835960974	This study
chr3	128598082	128598645	promoter|chr3:128598082-128598645	SEC61A1	promoter	K562	0.06928235	0.247029273917	0	FlowFISH Screen	KRAB-dCas9	75	832	0.0258942051576	0.00738378989242	0.999999999985	127771211	2.24359430637769	10.674585	8.598338	9.574738	0.007767016803892	This study
chr3	128710125	128710965	promoter|chr3:128710125-128710965	SEC61A1	promoter	K562	-0.03082433	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	37	832	0.037044513531	0.00738378989242	0.999969133443	127771211	0.436815159167193	6.772092	0.511806	1.861726	0.000294033275687	This study
chr3	128712745	128713265	promoter|chr3:128712745-128713265	SEC61A1	promoter	K562	-0.02314898	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	56	832	0.0260329922833	0.00738378989242	0.999999999814	127771211	0.436815159167193	1.798025	0.307083	0.743059	0.000117355653732	This study
chr3	128719905	128720721	promoter|chr3:128719905-128720721	SEC61A1	promoter	K562	-0.01906239	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	78	832	0.0195012149765	0.00738378989242	1	127771211	3.08696693077713	0.852583	0.102361	0.295416	0.0003297228212	This study
chr3	128732225	128732725	genic|chr3:128732225-128732725	SEC61A1	genic	K562	0.07703609	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	14	832	0.0596502906484	0.00738378989242	0.937029172741	127771211	0.436815159167193	0.532979	0.409445	0.467149	7.37795737418171E-05	This study
chr3	128734545	128735105	genic|chr3:128734545-128735105	SEC61A1	genic	K562	-0.03396626	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	54	832	0.0309074170403	0.00738378989242	0.999999930942	127771211	0.436815159167193	1.403062	1.74014	1.540206	0.000243253741643	This study
chr3	128735365	128736285	genic|chr3:128735365-128736285	SEC61A1	genic	K562	-0.03523047	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	83	832	0.0221316529919	0.00738378989242	1	127771211	0.436815159167193	9.224366	3.377918	5.578849	0.000881100251076	This study
chr3	128741085	128741585	genic|chr3:128741085-128741585	SEC61A1	genic	K562	-0.02083364	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	64	832	0.022281531354	0.00738378989242	1	127771211	1.68526301887622	2.116599	0.102361	0.465462	0.000283618750045	This study
chr3	128745765	128746265	genic|chr3:128745765-128746265	SEC61A1	genic	K562	-0.02670796	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	82	832	0.0196982089046	0.00738378989242	1	127771211	0.436815159167193	5.721208	0.511806	1.71119	0.000270258244781	This study
chr3	128772125	128772685	intergenic|chr3:128772125-128772685	SEC61A1	intergenic	K562	0.05894522	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	25	832	0.0495691827203	0.00738378989242	0.995388529022	127771211	2.24739055028783	2.278533	1.125973	1.601737	0.001301525780256	This study
chr3	128773385	128773905	intergenic|chr3:128773385-128773905	SEC61A1	intergenic	K562	-0.0030634	0.984191627496	0	FlowFISH Screen	KRAB-dCas9	20	832	0.0615450955878	0.00738378989242	0.969837681093	127771211	2.24684038434122	11.440077	2.354307	5.19261	0.004218333803776	This study
chr3	128775585	128776145	intergenic|chr3:128775585-128776145	SEC61A1	intergenic	K562	-0.01158578	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	42	832	0.0401281138455	0.00738378989242	0.999936010644	127771211	1.86734676450631	2.247861	1.330695	1.711476	0.001155523556784	This study
chr3	128820445	128820965	genic|chr3:128820445-128820965	SEC61A1	genic	K562	0.00225863	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	58	832	0.0283601806011	0.00738378989242	0.999999996941	127771211	0.415821993820858	1.159728	1.125973	1.142724	0.000171803426712	This study
chr3	128823345	128823885	genic|chr3:128823345-128823885	SEC61A1	genic	K562	-0.02658224	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	56	832	0.0264328739129	0.00738378989242	0.999999999669	127771211	0.414649607785267	2.922109	0.614167	1.339654	0.000200843102146	This study
chr3	128825105	128825625	genic|chr3:128825105-128825625	SEC61A1	genic	K562	-0.0214852	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	51	832	0.0277735614604	0.00738378989242	0.999999996027	127771211	0.413947704612765	0.669829	0.409445	0.5237	7.83810485943973E-05	This study
chr3	128831125	128831645	genic|chr3:128831125-128831645	SEC61A1	genic	K562	0.06375978	0.868183987863	0	FlowFISH Screen	KRAB-dCas9	32	832	0.0450349179074	0.00738378989242	0.999176903691	127771211	0.411550985906702	0.828653	1.023612	0.920987	0.000137044043193	This study
chr3	128838345	128838865	genic|chr3:128838345-128838865	SEC61A1	genic	K562	-0.02743941	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	57	832	0.0251926404417	0.00738378989242	0.999999999956	127771211	3.34993058817857	1.560027	2.251946	1.867025	0.00226135610739	This study
chr3	128839305	128839805	genic|chr3:128839305-128839805	SEC61A1	genic	K562	0.00944448	0.926544465449	0	FlowFISH Screen	KRAB-dCas9	70	832	0.0203842965506	0.00738378989242	1	127771211	3.34955997263433	3.907199	2.149584	2.880034	0.003487935052573	This study
chr3	128840397	128841185	promoter|chr3:128840397-128841185	SEC61A1	promoter	K562	-0.02575705	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	70	832	0.021699144786	0.00738378989242	1	127771211	0.407860624316697	4.912618	1.433056	2.650625	0.000390879672813	This study
chr3	128879325	128880805	promoter|chr3:128879325-128880805	SEC61A1	promoter	K562	-0.00981582	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	125	832	0.0189416478519	0.00738378989242	1	127771211	0.393133281142074	13.751428	39.306687	23.357323	0.003320059708264	This study
chr3	128902525	128903085	promoter|chr3:128902525-128903085	SEC61A1	promoter	K562	0.02763306	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	86	832	0.0213199407566	0.00738378989242	1	127771211	2.39714997036218	5.819151	9.007783	7.225088	0.006262119671333	This study
chr3	128914485	128915005	intergenic|chr3:128914485-128915005	SEC61A1	intergenic	K562	0.03129936	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	35	832	0.0292671641705	0.00738378989242	0.999999639711	127771211	0.380975945797839	5.253996	3.275557	4.148685	0.000571466838134	This study
chr3	128930565	128931065	intergenic|chr3:128930565-128931065	SEC61A1	intergenic	K562	0.01514579	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	66	832	0.025460731637	0.00738378989242	0.999999999981	127771211	0.375590927809949	3.232431	2.149584	2.619567	0.000355735839079	This study
chr3	128945145	128945685	intergenic|chr3:128945145-128945685	SEC61A1	intergenic	K562	-0.00888808	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	26	832	0.041461758813	0.00738378989242	0.999227838712	127771211	4.31974207077948	2.764476	1.023612	1.682185	0.002627329782171	This study
chr3	128947965	128948485	intergenic|chr3:128947965-128948485	SEC61A1	intergenic	K562	-0.01401949	0.95557969792	0	FlowFISH Screen	KRAB-dCas9	47	832	0.0283984946001	0.00738378989242	0.999999984835	127771211	4.3188389027177	5.667441	8.495977	6.974179	0.010890381936275	This study
chr3	128949025	128949945	intergenic|chr3:128949025-128949945	SEC61A1	intergenic	K562	0.18398563	0.247029273917	0	FlowFISH Screen	KRAB-dCas9	10	832	0.0723498634654	0.00738378989242	0.808540543005	127771211	4.31843533347497	3.592372	1.74014	2.464513	0.003848048619045	This study
chr3	128957705	128958225	intergenic|chr3:128957705-128958225	SEC61A1	intergenic	K562	-0.05479888	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	14	832	0.071366940675	0.00738378989242	0.898663954869	127771211	0.366826937730096	4.704317	1.125973	2.301504	0.000305250209716	This study
chr3	128964465	128965005	intergenic|chr3:128964465-128965005	SEC61A1	intergenic	K562	-0.00669438	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	39	832	0.0283939295268	0.00738378989242	0.999999932383	127771211	0.36470418763858	2.462604	0.307083	0.869607	0.000114669202911	This study
chr3	128968125	128968702	promoter|chr3:128968125-128968702	SEC61A1	promoter	K562	-0.02568983	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	63	832	0.028262608439	0.00738378989242	0.999999998465	127771211	0.363560931792986	5.649087	22.724179	11.317816	0.001487725659455	This study
chr3	128997445	128998066	promoter|chr3:128997445-128998066	SEC61A1	promoter	K562	0.04213942	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	57	832	0.0371598587388	0.00738378989242	0.999995353688	127771211	0.354689070501397	3.301299	2.66139	2.984801	0.000382777326109	This study
chr3	128998365	128998905	genic|chr3:128998365-128998905	SEC61A1	genic	K562	-0.03873609	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	52	832	0.0237101653282	0.00738378989242	0.999999999992	127771211	0.354429744792729	2.23304	3.275557	2.704667	0.000346598740986	This study
chr3	129024465	129024965	intergenic|chr3:129024465-129024965	SEC61A1	intergenic	K562	-0.02458161	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	69	832	0.0219876620254	0.00738378989242	1	127771211	0.346906626970196	8.518234	0.818889	2.641116	0.000331270748572	This study
chr3	129033625	129034125	genic|chr3:129033625-129034125	SEC61A1	genic	K562	-0.00470848	0.984191627496	0	FlowFISH Screen	KRAB-dCas9	81	832	0.0263424081366	0.00738378989242	0.999999999982	127771211	1.44029864001087	2.554733	0.92125	1.534128	0.00079890872416	This study
chr3	129034863	129035485	promoter|chr3:129034863-129035485	SEC61A1	promoter	K562	0.00218491	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	84	832	0.0179363961977	0.00738378989242	1	127771211	0.343977517158527	2.147209	1.74014	1.931582	0.000240229437113	This study
chr3	129046285	129046785	intergenic|chr3:129046285-129046785	SEC61A1	intergenic	K562	-0.05330519	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	26	832	0.0322664012867	0.00738378989242	0.999974225059	127771211	1.47210002575268	3.630815	0.307083	1.055912	0.000562015201225	This study
chr3	129047445	129047945	intergenic|chr3:129047445-129047945	SEC61A1	intergenic	K562	-0.02652287	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	33	832	0.0308497667883	0.00738378989242	0.999998096862	127771211	1.47178392172517	0.733656	0.102361	0.274038	0.000145826972694	This study
chr3	129063325	129063825	intergenic|chr3:129063325-129063825	SEC61A1	intergenic	K562	0.02366222	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	69	832	0.0216163146505	0.00738378989242	1	127771211	0.336264749330641	0.571271	0.204722	0.34198	4.15781409488985E-05	This study
chr3	129102085	129102585	genic|chr3:129102085-129102585	SEC61A1	genic	K562	0.03869079	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	44	832	0.0443997644625	0.00738378989242	0.999764044563	127771211	0.3262742269947	0.888219	0.409445	0.60306	7.11420391764833E-05	This study
chr3	129104285	129104945	genic|chr3:129104285-129104945	SEC61A1	genic	K562	0.03400584	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	27	832	0.0454540638787	0.00738378989242	0.998317897344	127771211	0.325704787990559	1.812149	0.614167	1.054973	0.000124236298743	This study
chr3	129118032	129119345	promoter|chr3:129118032-129119345	SEC61A1	promoter	K562	-0.03940278	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	41	832	0.0252235981942	0.00738378989242	0.999999998892	127771211	0.322232893742174	15.327639	14.02348	14.65167	0.00170702553039	This study
chr3	129132045	129133425	genic|chr3:129132045-129133425	SEC61A1	genic	K562	-0.00803115	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	74	832	0.0207408799505	0.00738378989242	1	127771211	0.318839832555308	12.207023	15.149452	13.750281	0.001585138310885	This study
chr3	129147244	129148185	promoter|chr3:129147244-129148185	SEC61A1	promoter	K562	0.03761812	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	73	832	0.0238044641517	0.00738378989242	1	127771211	0.315298344036226	10.74483	4.606252	7.028497	0.000801248390664	This study
chr3	129150825	129151345	genic|chr3:129150825-129151345	SEC61A1	genic	K562	0.06523256	0.622465481852	0	FlowFISH Screen	KRAB-dCas9	45	832	0.0303116204681	0.00738378989242	0.999999866744	127771211	0.314512170003104	2.022437	1.74014	1.849175	0.000210280250172	This study
chr3	129158125	129159272	promoter|chr3:129158125-129159272	SEC61A1	promoter	K562	-0.03554402	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	77	832	0.0202615347779	0.00738378989242	1	127771211	3.42700771647991	29.231831	12.488062	19.124093	0.023696213052211	This study
chr3	129162925	129163465	genic|chr3:129162925-129163465	SEC61A1	genic	K562	-0.06017529	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	25	832	0.033288032532	0.00738378989242	0.999944067819	127771211	0.311719177525002	1.809104	2.149584	1.959731	0.000220873188608	This study
chr3	129166985	129167525	genic|chr3:129166985-129167525	SEC61A1	genic	K562	-0.09706615	0.832295148294	0	FlowFISH Screen	KRAB-dCas9	18	832	0.0488500416777	0.00738378989242	0.987338797834	127771211	0.310793737575007	12.043843	4.708614	7.541397	0.000847436332488	This study
chr3	129168525	129169705	genic|chr3:129168525-129169705	SEC61A1	genic	K562	0.03962806	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	37	832	0.0406623076019	0.00738378989242	0.999869026456	127771211	0.310371578529015	7.610254	5.322781	6.379904	0.000715944085157	This study
chr3	129180305	129181665	genic|chr3:129180305-129181665	SEC61A1	genic	K562	0.01227698	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	89	832	0.0253204898381	0.00738378989242	0.999999999998	127771211	0.307703941785152	16.143208	44.731829	26.914863	0.002994389215007	This study
chr3	129187685	129188305	genic|chr3:129187685-129188305	SEC61A1	genic	K562	-0.00137617	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	39	832	0.0314934484128	0.00738378989242	0.99999908254	127771211	1.88200299199577	2.97957	0.92125	1.656783	0.001127376443031	This study
chr3	129199985	129200865	genic|chr3:129199985-129200865	SEC61A1	genic	K562	-0.03533884	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	26	832	0.0532178303407	0.00738378989242	0.993085659468	127771211	1.95474882176471	2.832009	0.716528	1.424507	0.001006789237538	This study
chr3	129209005	129209505	genic|chr3:129209005-129209505	SEC61A1	genic	K562	-0.03087758	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	38	832	0.0406313876633	0.00738378989242	0.999883958296	127771211	2.45045005634293	3.180041	0.614167	1.397529	0.001238196866686	This study
chr3	129254745	129255245	intergenic|chr3:129254745-129255245	SEC61A1	intergenic	K562	-0.01548641	0.95557969792	0	FlowFISH Screen	KRAB-dCas9	40	832	0.0339957270914	0.00738378989242	0.999995885725	127771211	0.292041899296633	0.729388	0.204722	0.38642	4.08025942848402E-05	This study
chr3	129305045	129305565	genic|chr3:129305045-129305565	SEC61A1	genic	K562	0.01606111	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	74	832	0.0298939943766	0.00738378989242	0.999999996009	127771211	0.282265380939875	1.734	0.409445	0.842607	8.59935139270299E-05	This study
chr3	129315565	129316065	genic|chr3:129315565-129316065	SEC61A1	genic	K562	0.02941985	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	54	832	0.0297068231353	0.00738378989242	0.999999978178	127771211	0.280304147294511	1.769449	1.637779	1.702342	0.000172527907198	This study
chr3	129318325	129318865	genic|chr3:129318325-129318865	SEC61A1	genic	K562	0.01303434	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	69	832	0.0279847513777	0.00738378989242	0.999999999413	127771211	0.279789876855284	4.08882	2.763751	3.365194	0.000340427879533	This study
chr3	129321905	129322905	genic|chr3:129321905-129322905	SEC61A1	genic	K562	-0.02173272	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	91	832	0.0195807358697	0.00738378989242	1	127771211	0.279088088546083	1.94239	1.842501	1.885378	0.000190249162205	This study
chr3	129325332	129326225	promoter|chr3:129325332-129326225	SEC61A1	promoter	K562	-0.01040714	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	65	832	0.0290121381236	0.00738378989242	0.999999996917	127771211	0.278469599155034	1.880658	2.559029	2.205725	0.000222081392477	This study
chr3	129327385	129327945	intergenic|chr3:129327385-129327945	SEC61A1	intergenic	K562	-0.00671584	0.966872047491	0	FlowFISH Screen	KRAB-dCas9	45	832	0.0307027277738	0.00738378989242	0.99999981333	127771211	0.278124912147897	2.456774	0.818889	1.418389	0.000142632423772	This study
chr3	129331285	129331785	intergenic|chr3:129331285-129331785	SEC61A1	intergenic	K562	0.01477007	0.95557969792	0	FlowFISH Screen	KRAB-dCas9	17	832	0.0350977039081	0.00738378989242	0.998598365677	127771211	0.277420447216865	0.638752	0.409445	0.511407	5.12965494289856E-05	This study
chr3	129331825	129332325	intergenic|chr3:129331825-129332325	SEC61A1	intergenic	K562	0.03806156	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	58	832	0.0317062991766	0.00738378989242	0.999999907213	127771211	0.277322430015404	0.957805	0.818889	0.885628	8.88013058724832E-05	This study
chr3	129333625	129334165	intergenic|chr3:129333625-129334165	SEC61A1	intergenic	K562	0.03751861	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	67	832	0.0224504646517	0.00738378989242	1	127771211	0.276992579155614	1.583572	0.92125	1.207835	0.000120964730156	This study
chr3	129345465	129345965	intergenic|chr3:129345465-129345965	SEC61A1	intergenic	K562	0.02275833	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	78	832	0.0229537380358	0.00738378989242	1	127771211	0.274869086001982	4.243708	1.535417	2.584708	0.000256874149899	This study
chr3	129346665	129347165	intergenic|chr3:129346665-129347165	SEC61A1	intergenic	K562	0.02818736	0.911219523997	0	FlowFISH Screen	KRAB-dCas9	46	832	0.032929113348	0.00738378989242	0.999999087864	127771211	0.274655300378059	3.671751	0.409445	1.226131	0.000121760906841	This study
chr3	129369025	129369525	genic|chr3:129369025-129369525	SEC61A1	genic	K562	0.01011325	0.95557969792	0	FlowFISH Screen	KRAB-dCas9	25	832	0.0524523168488	0.00738378989242	0.993021046663	127771211	0.270731018244117	2.72078	0.102361	0.52773	5.16574324704439E-05	This study
