chromosome	enhancer_wide_start	enhancer_wide_end	enhancer_start	enhancer_end	sequence_start	sequence_end	target_start	target_end	main_tss_start	main_tss_end	main_tss_bin	validated	H3K27ac/abs(distance)	relative_tss_distance	relative_main_tss_distance	is_enhancer	dataset_name	cell_type_target	gene	Gene	Element name	ziga_key	fulco_key	fix_enhancer_wide_start	fix_enhancer_wide_end	actual_tss_distance
chr19	48899447	48901447	48899799	48900468	48703839	49097055	48843103	48957791	48900319	48900447	447	True	113.74680366087284	-314.16666666418314	-186.16666666418317	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49403056-49403725	fulco2019_NUCB1_48899799-48900468	NUCB1_promoter|chr19:49403056-49403725	48899133	48901133	250
chr19	48899447	48901447	48918641	48919328	48703839	49097055	48843103	48957791	48900319	48900447	447	True	0.2526326438171046	18536.833333335817	18664.833333335817	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49421898-49422585	fulco2019_NUCB1_48918641-48919328	NUCB1_promoter|chr19:49421898-49422585	48917984	48919984	18601
chr19	48899447	48901447	48926808	48927308	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.1419819478769822	26610.833333335817	26738.833333335817	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49430065-49430565	fulco2019_NUCB1_48926808-48927308	NUCB1_intergenic|chr19:49430065-49430565	48926058	48928058	26675
chr19	48899447	48901447	48933328	48933931	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.1458405910541823	33181.83333333582	33309.83333333582	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49436585-49437188	fulco2019_NUCB1_48933328-48933931	NUCB1_promoter|chr19:49436585-49437188	48932629	48934629	33246
chr19	48899447	48901447	48943028	48943548	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0606649562103844	42840.83333333582	42968.83333333582	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49446285-49446805	fulco2019_NUCB1_48943028-48943548	NUCB1_genic|chr19:49446285-49446805	48942288	48944288	42905
chr19	48899447	48901447	48962248	48962768	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.8516818651124057	62060.83333333582	62188.83333333582	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49465505-49466025	fulco2019_NUCB1_48962248-48962768	NUCB1_intergenic|chr19:49465505-49466025	48961508	48963508	62125
chr19	48899447	48901447	48963708	48964208	48703839	49097055	48843103	48957791	48900319	48900447	447	False	1.403968938973266	63510.83333333582	63638.83333333582	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49466965-49467465	fulco2019_NUCB1_48963708-48964208	NUCB1_intergenic|chr19:49466965-49467465	48962958	48964958	63575
chr19	48899447	48901447	48964468	48965558	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.816766530748649	64565.83333333582	64693.83333333582	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49467725-49468815	fulco2019_NUCB1_48964468-48965558	NUCB1_promoter|chr19:49467725-49468815	48964013	48966013	64630
chr19	48899447	48901447	48965748	48966248	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.4198943033714407	65550.83333333582	65678.83333333582	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49469005-49469505	fulco2019_NUCB1_48965748-48966248	NUCB1_promoter|chr19:49469005-49469505	48964998	48966998	65615
chr19	48899447	48901447	48967548	48968448	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.2670227628406617	67550.83333333582	67678.83333333582	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49470805-49471705	fulco2019_NUCB1_48967548-48968448	NUCB1_genic|chr19:49470805-49471705	48966998	48968998	67615
chr19	48899447	48901447	48969788	48970308	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0774971539675692	69600.83333333582	69728.83333333582	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49473045-49473565	fulco2019_NUCB1_48969788-48970308	NUCB1_genic|chr19:49473045-49473565	48969048	48971048	69665
chr19	48899447	48901447	48970828	48971348	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0542454499560463	70640.83333333582	70768.83333333582	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49474085-49474605	fulco2019_NUCB1_48970828-48971348	NUCB1_genic|chr19:49474085-49474605	48970088	48972088	70705
chr19	48899447	48901447	48976088	48976628	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0749742447595283	75910.83333333582	76038.83333333582	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49479345-49479885	fulco2019_NUCB1_48976088-48976628	NUCB1_genic|chr19:49479345-49479885	48975358	48977358	75975
chr19	48899447	48901447	48992108	48992648	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.1569008625088895	91930.83333333582	92058.83333333582	True	fulco2019	K562	NUCB1	NUCB1	genic|chr19:49495365-49495905	fulco2019_NUCB1_48992108-48992648	NUCB1_genic|chr19:49495365-49495905	48991378	48993378	91995
chr19	48899447	48901447	48993103	48994088	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.28122516606212	93147.83333333582	93275.83333333582	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49496360-49497345	fulco2019_NUCB1_48993103-48994088	NUCB1_promoter|chr19:49496360-49497345	48992595	48994595	93212
chr19	48899447	48901447	49017628	49018128	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0313169448156625	117430.83333333582	117558.83333333582	True	fulco2019	K562	NUCB1	NUCB1	intergenic|chr19:49520885-49521385	fulco2019_NUCB1_49017628-49018128	NUCB1_intergenic|chr19:49520885-49521385	49016878	49018878	117495
chr19	48899447	48901447	49019048	49019788	48703839	49097055	48843103	48957791	48900319	48900447	447	False	0.0204237256272972	118970.83333333582	119098.83333333582	True	fulco2019	K562	NUCB1	NUCB1	promoter|chr19:49522305-49523045	fulco2019_NUCB1_49019048-49019788	NUCB1_promoter|chr19:49522305-49523045	49018418	49020418	119035
chrX	49170911	49172911	49041618	49042119	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.200008058153408	-130043.0	-129915.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:48899145-48899645	fulco2019_PLP2_49041618-49042119	PLP2_genic|chrX:48899145-48899645	49040868	49042868	129979
chrX	49170911	49172911	49042179	49042779	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.2611347338442739	-129432.0	-129304.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:48899705-48900305	fulco2019_PLP2_49042179-49042779	PLP2_genic|chrX:48899705-48900305	49041479	49043479	129368
chrX	49170911	49172911	49043267	49043899	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.208216668901131	-128328.0	-128200.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:48900793-48901425	fulco2019_PLP2_49043267-49043899	PLP2_promoter|chrX:48900793-48901425	49042583	49044583	128264
chrX	49170911	49172911	49047157	49047736	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0212642268655448	-124465.0	-124337.0	True	fulco2019	K562	PLP2	PLP2	intergenic|chrX:48904685-48905265	fulco2019_PLP2_49047157-49047736	PLP2_intergenic|chrX:48904685-48905265	49046446	49048446	124401
chrX	49170911	49172911	49053196	49054216	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0791328500152443	-118205.0	-118077.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:48910725-48911745	fulco2019_PLP2_49053196-49054216	PLP2_promoter|chrX:48910725-48911745	49052706	49054706	118141
chrX	49170911	49172911	49059774	49060274	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0227627933453625	-111887.0	-111759.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:48917305-48917805	fulco2019_PLP2_49059774-49060274	PLP2_genic|chrX:48917305-48917805	49059024	49061024	111823
chrX	49170911	49172911	49082207	49082712	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0143095421933075	-89452.0	-89324.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:48939865-48940365	fulco2019_PLP2_49082207-49082712	PLP2_genic|chrX:48939865-48940365	49081459	49083459	89388
chrX	49170911	49172911	49083332	49084594	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0147454682473738	-87948.0	-87820.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:48940985-48941505	fulco2019_PLP2_49083332-49084594	PLP2_genic|chrX:48940985-48941505	49082963	49084963	87884
chrX	49170911	49172911	49099827	49100387	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.670032779887968	-71804.0	-71676.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:48956765-48957325	fulco2019_PLP2_49099827-49100387	PLP2_genic|chrX:48956765-48957325	49099107	49101107	71740
chrX	49170911	49172911	49101007	49101507	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.4742231034476647	-70654.0	-70526.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:48957945-48958445	fulco2019_PLP2_49101007-49101507	PLP2_promoter|chrX:48957945-48958445	49100257	49102257	70590
chrX	49170911	49172911	49106834	49107334	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0668243369053231	-64827.0	-64699.0	True	fulco2019	K562	PLP2	PLP2	intergenic|chrX:48963765-48964265	fulco2019_PLP2_49106834-49107334	PLP2_intergenic|chrX:48963765-48964265	49106084	49108084	64763
chrX	49170911	49172911	49120032	49120532	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0371967187606187	-51629.0	-51501.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:48976385-48976885	fulco2019_PLP2_49120032-49120532	PLP2_genic|chrX:48976385-48976885	49119282	49121282	51565
chrX	49170911	49172911	49123551	49124115	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.3396743433915537	-48078.0	-47950.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:48979901-48980465	fulco2019_PLP2_49123551-49124115	PLP2_promoter|chrX:48979901-48980465	49122833	49124833	48014
chrX	49170911	49172911	49139690	49140190	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.1809025372040165	-31971.0	-31843.0	True	fulco2019	K562	PLP2	PLP2	intergenic|chrX:48996025-48996525	fulco2019_PLP2_49139690-49140190	PLP2_intergenic|chrX:48996025-48996525	49138940	49140940	31907
chrX	49170911	49172911	49155148	49156608	48975303	49368519	49114567	49229255	49171783	49171911	447	True	2.419899157104684	-16033.0	-15905.0	True	fulco2019	K562	PLP2	PLP2	intergenic|chrX:49011485-49012945	fulco2019_PLP2_49155148-49156608	PLP2_intergenic|chrX:49011485-49012945	49154878	49156878	15969
chrX	49170911	49172911	49161593	49162093	48975303	49368519	49114567	49229255	49171783	49171911	447	False	1.645716486418511	-10068.0	-9940.0	True	fulco2019	K562	PLP2	PLP2	intergenic|chrX:49014485-49014985	fulco2019_PLP2_49161593-49162093	PLP2_intergenic|chrX:49014485-49014985	49160843	49162843	10004
chrX	49170911	49172911	49163947	49164447	48975303	49368519	49114567	49229255	49171783	49171911	447	True	3.4250106590264964	-7714.0	-7586.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49020285-49020785	fulco2019_PLP2_49163947-49164447	PLP2_genic|chrX:49020285-49020785	49163197	49165197	7650
chrX	49170911	49172911	49166366	49166866	48975303	49368519	49114567	49229255	49171783	49171911	447	True	5.694622272353397	-5295.0	-5167.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49022705-49023205	fulco2019_PLP2_49166366-49166866	PLP2_genic|chrX:49022705-49023205	49165616	49167616	5231
chrX	49170911	49172911	49167166	49167746	48975303	49368519	49114567	49229255	49171783	49171911	447	True	9.769994366766811	-4455.0	-4327.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49023505-49024085	fulco2019_PLP2_49167166-49167746	PLP2_genic|chrX:49023505-49024085	49166456	49168456	4391
chrX	49170911	49172911	49172318	49172858	48975303	49368519	49114567	49229255	49171783	49171911	447	True	32.7422141886646	677.0	805.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:49028665-49029205	fulco2019_PLP2_49172318-49172858	PLP2_promoter|chrX:49028665-49029205	49171588	49173588	741
chrX	49170911	49172911	49174596	49175096	48975303	49368519	49114567	49229255	49171783	49171911	447	True	2.8250767094147893	2935.0	3063.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49030945-49031445	fulco2019_PLP2_49174596-49175096	PLP2_genic|chrX:49030945-49031445	49173846	49175846	2999
chrX	49170911	49172911	49175356	49175936	48975303	49368519	49114567	49229255	49171783	49171911	447	True	2.119823182274139	3735.0	3863.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49031705-49032285	fulco2019_PLP2_49175356-49175936	PLP2_genic|chrX:49031705-49032285	49174646	49176646	3799
chrX	49170911	49172911	49186132	49186672	48975303	49368519	49114567	49229255	49171783	49171911	447	True	2.13423429056365	14491.0	14619.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:49042585-49043125	fulco2019_PLP2_49186132-49186672	PLP2_promoter|chrX:49042585-49043125	49185402	49187402	14555
chrX	49170911	49172911	49188652	49189152	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.5068210486155733	16991.0	17119.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49045105-49045605	fulco2019_PLP2_49188652-49189152	PLP2_genic|chrX:49045105-49045605	49187902	49189902	17055
chrX	49170911	49172911	49189232	49189732	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.399846146851517	17571.0	17699.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49045685-49046185	fulco2019_PLP2_49189232-49189732	PLP2_genic|chrX:49045685-49046185	49188482	49190482	17635
chrX	49170911	49172911	49190908	49191428	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.6006760623549136	19257.0	19385.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49047365-49047885	fulco2019_PLP2_49190908-49191428	PLP2_genic|chrX:49047365-49047885	49190168	49192168	19321
chrX	49170911	49172911	49192648	49193148	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.386035641871892	20987.0	21115.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49049105-49049605	fulco2019_PLP2_49192648-49193148	PLP2_genic|chrX:49049105-49049605	49191898	49193898	21051
chrX	49170911	49172911	49193388	49193908	48975303	49368519	49114567	49229255	49171783	49171911	447	True	0.3648754162617196	21737.0	21865.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49049845-49050365	fulco2019_PLP2_49193388-49193908	PLP2_genic|chrX:49049845-49050365	49192648	49194648	21801
chrX	49170911	49172911	49197926	49198426	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.1590735506632914	26265.0	26393.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:49054385-49054885	fulco2019_PLP2_49197926-49198426	PLP2_promoter|chrX:49054385-49054885	49197176	49199176	26329
chrX	49170911	49172911	49199952	49200586	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.2872701927591624	28358.0	28486.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:49056411-49057045	fulco2019_PLP2_49199952-49200586	PLP2_promoter|chrX:49056411-49057045	49199269	49201269	28422
chrX	49170911	49172911	49235165	49235716	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.317298575029062	63529.0	63657.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:49091625-49092176	fulco2019_PLP2_49235165-49235716	PLP2_promoter|chrX:49091625-49092176	49234440	49236440	63593
chrX	49170911	49172911	49237138	49237898	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.1621617277230546	65607.0	65735.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49093605-49094365	fulco2019_PLP2_49237138-49237898	PLP2_genic|chrX:49093605-49094365	49236518	49238518	65671
chrX	49170911	49172911	49240277	49240877	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0672872557585872	68666.0	68794.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49096745-49097345	fulco2019_PLP2_49240277-49240877	PLP2_genic|chrX:49096745-49097345	49239577	49241577	68730
chrX	49170911	49172911	49241659	49242179	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.131496237555428	70008.0	70136.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49098125-49098645	fulco2019_PLP2_49241659-49242179	PLP2_genic|chrX:49098125-49098645	49240919	49242919	70072
chrX	49170911	49172911	49242579	49243099	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.1899319781668683	70928.0	71056.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49099045-49099565	fulco2019_PLP2_49242579-49243099	PLP2_genic|chrX:49099045-49099565	49241839	49243839	70992
chrX	49170911	49172911	49244199	49244719	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.212281193886221	72548.0	72676.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49100665-49101185	fulco2019_PLP2_49244199-49244719	PLP2_genic|chrX:49100665-49101185	49243459	49245459	72612
chrX	49170911	49172911	49260208	49260788	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.024009914341219	88587.0	88715.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49116665-49117245	fulco2019_PLP2_49260208-49260788	PLP2_genic|chrX:49116665-49117245	49259498	49261498	88651
chrX	49170911	49172911	49268982	49270092	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.2807013691575281	97626.0	97754.0	True	fulco2019	K562	PLP2	PLP2	promoter|chrX:49125445-49126555	fulco2019_PLP2_49268982-49270092	PLP2_promoter|chrX:49125445-49126555	49268537	49270537	97690
chrX	49170911	49172911	49282484	49283004	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0153009137219383	110833.0	110961.0	True	fulco2019	K562	PLP2	PLP2	genic|chrX:49138945-49139465	fulco2019_PLP2_49282484-49283004	PLP2_genic|chrX:49138945-49139465	49281744	49283744	110897
chrX	49170911	49172911	49291877	49292377	48975303	49368519	49114567	49229255	49171783	49171911	447	False	0.0207786831395831	120216.0	120344.0	True	fulco2019	K562	PLP2	PLP2	intergenic|chrX:49148345-49148845	fulco2019_PLP2_49291877-49292377	PLP2_intergenic|chrX:49148345-49148845	49291127	49293127	120280
chr19	48872368	48874368	48745108	48745628	48676760	49069976	48816024	48930712	48872344	48872472	440	False	0.0206221606766311	-128000.5	-126976.5	True	fulco2019	K562	PPP1R15A	PPP1R15A	promoter|chr19:49248365-49248885	fulco2019_PPP1R15A_48745108-48745628	PPP1R15A_promoter|chr19:49248365-49248885	48744368	48746368	127040
chr19	48872368	48874368	48753410	48754588	48676760	49069976	48816024	48930712	48872344	48872472	440	False	0.2672621061056398	-119369.5	-118345.5	True	fulco2019	K562	PPP1R15A	PPP1R15A	promoter|chr19:49256667-49257845	fulco2019_PPP1R15A_48753410-48754588	PPP1R15A_promoter|chr19:49256667-49257845	48752999	48754999	118409
chr19	48872368	48874368	48755248	48755808	48676760	49069976	48816024	48930712	48872344	48872472	440	False	0.1094530470866701	-117840.5	-116816.5	True	fulco2019	K562	PPP1R15A	PPP1R15A	promoter|chr19:49258505-49259065	fulco2019_PPP1R15A_48755248-48755808	PPP1R15A_promoter|chr19:49258505-49259065	48754528	48756528	116880
